Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
google.com,142.250.181.206,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,1.5686519145965576,0.0,0.0,0.0,313.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
facebook.com,157.240.210.35,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.45833587646484375,0.0,0.0,0.0,315.0,0.0,0.0,0.0,4.0,0.0,2959.0,0.0
microsoft.com,20.70.246.20,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.480501651763916,0.0,0.0,0.0,316.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
googleapis.com,142.250.181.196,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.5787487030029297,0.0,0.0,0.0,317.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
youtube.com,172.217.19.78,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.2577197551727295,0.0,0.0,0.0,314.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
apple.com,17.253.144.10,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www.google.com,142.251.209.132,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.32795286178588867,0.0,0.0,0.0,317.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
twitter.com,104.244.42.1,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.022351741790771484,0.0,0.0,0.0,314.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0
instagram.com,157.240.210.174,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.1837022304534912,0.0,0.0,0.0,316.0,0.0,0.0,0.0,4.0,0.0,105.0,0.0
netflix.com,54.155.178.5,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.23732948303222656,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gstatic.com,172.217.16.67,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.11305379867553711,0.0,0.0,0.0,314.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
linkedin.com,13.107.42.14,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,3.753347396850586,0.0,0.0,0.0,315.0,0.0,0.0,0.0,4.0,0.0,334.0,0.0
events.data.microsoft.com,52.168.112.66,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
live.com,204.79.197.212,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.29687070846557617,0.0,0.0,0.0,311.0,0.0,0.0,0.0,4.0,0.0,334.0,0.0
amazonaws.com,72.21.206.80,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
googletagmanager.com,172.217.19.72,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.1310269832611084,0.0,0.0,0.0,323.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
googlevideo.com,142.251.209.132,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.33724236488342285,0.0,0.0,0.0,318.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
doubleclick.net,142.251.209.142,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.1191859245300293,0.0,0.0,0.0,318.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
office.com,13.107.6.156,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.06682968139648438,0.0,0.0,0.0,313.0,0.0,0.0,0.0,4.0,0.0,334.0,0.0
wikipedia.org,185.15.58.224,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.15947866439819336,0.0,0.0,0.0,316.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ctldl.windowsupdate.com,8.253.207.121,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.25326061248779297,0.0,0.0,0.0,326.0,0.0,0.0,0.0,5.0,0.0,150.0,0.0
amazon.com,205.251.242.103,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bing.com,13.107.21.200,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.07300662994384766,0.0,0.0,0.0,311.0,0.0,0.0,0.0,4.0,0.0,334.0,0.0
wordpress.org,198.143.164.253,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.6738362312316895,0.0,0.0,0.0,316.0,0.0,0.0,0.0,5.0,0.0,150.0,0.0
ftl.netflix.com,45.57.41.1,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.022331714630126953,0.0,0.0,0.0,318.0,0.0,0.0,0.0,11.0,0.0,150.0,0.0
icloud.com,17.253.144.10,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.5338637828826904,0.0,0.0,0.0,313.0,0.0,0.0,0.0,8.0,0.0,219.0,0.0
play.google.com,142.250.181.206,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.3810844421386719,0.0,0.0,0.0,318.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
youtu.be,142.251.209.142,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.2573261260986328,0.0,0.0,0.0,311.0,0.0,0.0,0.0,4.0,0.0,1560.0,0.0
pinterest.com,151.101.192.84,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.6573657989501953,0.0,0.0,0.0,316.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0
en.wikipedia.org,185.15.58.224,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.27896857261657715,0.0,0.0,0.0,319.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
yahoo.com,74.6.143.26,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.10607028007507324,0.0,0.0,0.0,312.0,0.0,0.0,0.0,7.0,0.0,2694.0,0.0
tiktokv.com,2.17.22.34,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.03141045570373535,0.0,0.0,0.0,314.0,0.0,0.0,0.0,7.0,0.0,216.0,0.0
