Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
cloudflare-dns.com,104.16.249.249,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.06953542232513428,0.10226922670325729,1.0,0.0,331.5,7.032069396699666,14.5,7.032069396699666,14.0,0.0,0.0,0.0
apps.apple.com,104.102.16.29,True,True,False,10,0.0,90.0,10.0,0.0,0.0,0.0,0.14439921379089354,0.0780204523048037,1.0,0.0,327.5,7.032069396699666,14.5,7.032069396699666,22.5,1.4317821063276353,9711.8,15719.293882359982
update.googleapis.com,142.250.181.195,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.14555912017822265,0.06198003922531274,1.0,0.0,334.5,7.032069396699666,14.5,7.032069396699666,5.0,0.0,1178.0,0.0
drive.google.com,142.250.181.206,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.1299745798110962,0.09320683019937237,1.0,0.0,329.5,7.032069396699666,14.5,7.032069396699666,13.4,3.3823069050575527,80.7,123.27128619431211
app-measurement.com,142.251.209.142,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.11185166835784913,0.03096530631071136,1.0,0.0,332.5,7.032069396699666,14.5,7.032069396699666,5.3,0.9,1169.8,24.599999999999998
tiktokv.com,2.16.187.32,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.3186750888824463,0.08914491325873798,1.0,0.0,324.5,7.032069396699666,14.5,7.032069396699666,18.9,0.3,0.0,0.0
nrdp.prod.cloud.netflix.com,54.75.143.18,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.051574420928955075,0.012062593814769389,1.0,0.0,340.5,7.032069396699666,14.5,7.032069396699666,10.0,0.0,431.0,0.0
googlesyndication.com,142.251.209.132,True,True,False,10,0.0,0.0,10.0,90.0,0.0,0.0,0.16903359889984132,0.10503203283041025,1.0,0.0,334.5,7.032069396699666,14.5,7.032069396699666,5.4,1.2,1082.2,287.4
fbcdn.net,157.240.210.35,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.049574089050292966,0.022175540033361318,1.0,0.0,322.5,7.032069396699666,14.5,7.032069396699666,8.0,0.0,0.0,0.0
login.microsoftonline.com,20.190.159.4,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.04243490695953369,0.011081545253661167,1.0,0.0,338.5,7.032069396699666,14.5,7.032069396699666,4.0,0.0,324.0,0.0
github.com,140.82.121.4,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.049279189109802245,0.06612700462392558,1.0,0.0,323.5,7.032069396699666,14.5,7.032069396699666,4.0,0.0,90.0,0.0
vimeo.com,162.159.138.60,True,True,False,10,0.0,30.0,0.0,70.0,0.0,0.0,0.28636536598205564,0.10394708056446716,1.0,0.0,322.5,7.032069396699666,14.5,7.032069396699666,23.7,0.45825756949558405,127.0,181.1248188404891
digicert.com,45.60.131.229,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.27852206230163573,0.3145539912285387,1.0,0.0,325.5,7.032069396699666,14.5,7.032069396699666,4.0,0.0,0.0,0.0
google.com,142.251.209.142,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.03333227634429932,0.013602775495526173,1.0,0.0,323.5,7.032069396699666,14.5,7.032069396699666,11.8,1.5999999999999999,227.4,3.4409301068170506
facebook.com,157.240.210.35,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.07941045761108398,0.08266633425486834,1.0,0.0,325.5,7.032069396699666,14.5,7.032069396699666,8.0,0.0,0.0,0.0
microsoft.com,20.76.201.171,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.2139305591583252,0.33392746632806725,1.0,0.0,326.5,7.032069396699666,14.5,7.032069396699666,5.0,0.0,0.0,0.0
googleapis.com,142.251.209.132,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.15117008686065675,0.06527464346952479,1.0,0.0,327.5,7.032069396699666,14.5,7.032069396699666,5.0,0.0,1178.0,0.0
youtube.com,142.251.209.142,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.09113900661468506,0.16167642723872055,1.0,0.0,324.5,7.032069396699666,14.5,7.032069396699666,15.4,3.6110940170535577,92.2,112.9334317197525
apple.com,17.253.144.10,True,True,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.06147449016571045,0.06899179360492134,1.0,0.0,322.5,7.032069396699666,14.5,7.032069396699666,10.0,0.0,0.0,0.0
www.google.com,172.217.19.68,True,True,False,10,0.0,50.0,50.0,0.0,0.0,0.0,0.15559186935424804,0.2650257327081491,1.0,0.0,327.5,7.032069396699666,14.5,7.032069396699666,13.5,2.7294688127912363,308.3,239.27016111500407
twitter.com,104.244.42.193,True,True,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.05015852451324463,0.07969700153905689,1.0,0.0,324.5,7.032069396699666,14.5,7.032069396699666,5.0,0.0,0.0,0.0
instagram.com,157.240.210.174,True,True,False,10,0.0,30.0,70.0,0.0,0.0,0.0,0.04021008014678955,0.0257885370180551,1.0,0.0,326.5,7.032069396699666,14.5,7.032069396699666,9.4,0.9165151389911681,0.0,0.0
maps.google.com,142.251.209.142,True,True,False,10,0.0,30.0,20.0,50.0,0.0,0.0,0.07736339569091796,0.04639611640771619,1.0,0.0,328.5,7.032069396699666,14.5,7.032069396699666,9.8,4.995998398718719,808.3,417.3056553654647
