number,request,deviation_count,uri,request_length,http_version,Socket_Connect_Time,Socket_Close_Time,Response_Time,status_code,reason_phrase,error_message,response_header_count,response_header_length,response_body_length,response_header_fields
0,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.3513503074645996,0.10918617248535156,0.024753808975219727,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:16 GMT"", ""age"": ""5714"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230066-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026856.479550,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
1,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.14148259162902832,0.10201096534729004,0.029111862182617188,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:20 GMT"", ""age"": ""5719"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230050-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026861.651442,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
2,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.1146860122680664,0.11379790306091309,0.031389474868774414,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:24 GMT"", ""age"": ""5723"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230088-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026865.776269,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
3,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.17723798751831055,0.1212763786315918,0.026827096939086914,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:28 GMT"", ""age"": ""5727"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230101-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026869.894886,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
4,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.20950675010681152,0.11489200592041016,0.0471034049987793,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:33 GMT"", ""age"": ""5731"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230038-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026873.140046,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
5,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.15917682647705078,0.10494232177734375,0.044599294662475586,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:38 GMT"", ""age"": ""5736"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230109-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 2"", ""x-timer"": ""S1696026878.009696,VS0,VE0"", ""vary"": ""Accept-Encoding""}"
6,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.12136983871459961,0.11633586883544922,0.03000020980834961,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:43 GMT"", ""age"": ""5741"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-etou8220104-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 2"", ""x-timer"": ""S1696026883.089540,VS0,VE0"", ""vary"": ""Accept-Encoding""}"
7,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.17868566513061523,0.12110710144042969,0.033156633377075195,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:48 GMT"", ""age"": ""5746"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-etou8220058-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026888.284427,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
8,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.22002482414245605,0.10467147827148438,0.03688621520996094,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:52 GMT"", ""age"": ""5751"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230070-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026893.797971,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
9,"GET / HTTP/1.1
Host: httpd.apache.org
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.23544859886169434,0.1037743091583252,0.02112746238708496,200,OK,[''],16,16,0,"{""connection"": ""keep-alive"", ""content-length"": ""2723"", ""server"": ""Apache"", ""last-modified"": ""Thu, 06 Apr 2023 17:38:39 GMT"", ""etag"": ""\""20a1-5f8ae6104811e-gzip\"""", ""content-encoding"": ""gzip"", ""content-type"": ""text/html"", ""via"": ""1.1 varnish, 1.1 varnish"", ""accept-ranges"": ""bytes"", ""date"": ""Fri, 29 Sep 2023 22:34:57 GMT"", ""age"": ""5755"", ""x-served-by"": ""cache-hel1410025-HEL, cache-fra-eddf8230046-FRA"", ""x-cache"": ""HIT, HIT"", ""x-cache-hits"": ""24, 1"", ""x-timer"": ""S1696026897.076914,VS0,VE1"", ""vary"": ""Accept-Encoding""}"
