Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
google.com,142.250.181.206,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.05884230136871338,0.05910488665442016,1.0,0.0,319.9,5.699999999999999,10.9,5.700000000000001,10.2,0.6,225.5,2.8372521918222215
facebook.com,157.240.210.35,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.02563958168029785,0.015418487831909985,1.0,0.0,321.9,5.699999999999999,10.9,5.700000000000001,6.0,0.0,0.0,0.0
microsoft.com,20.112.250.133,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.30789957046508787,0.19235565802575402,1.0,0.0,322.9,5.699999999999999,10.9,5.700000000000001,5.0,0.0,0.0,0.0
googleapis.com,142.250.181.196,True,False,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.15175080299377441,0.06551943683460898,1.0,0.0,323.9,5.699999999999999,10.9,5.700000000000001,4.0,0.0,1562.8,2.6758176320519307
youtube.com,172.217.19.78,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.12758193016052247,0.17540289334919612,1.0,0.0,320.9,5.699999999999999,10.9,5.700000000000001,10.6,0.4898979485566356,91.0,111.46389549984336
apple.com,17.253.144.10,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.044053077697753906,0.031082142779403386,1.0,0.0,318.9,5.699999999999999,10.9,5.700000000000001,10.0,0.0,309.8,2.6758176320519302
www.google.com,142.251.209.132,True,False,False,10,0.0,10.0,90.0,0.0,0.0,0.0,0.11740167140960693,0.16065869597340998,1.0,0.0,323.9,5.699999999999999,10.9,5.700000000000001,10.6,1.6852299546352716,733.6,1531.4724418023327
twitter.com,104.244.42.65,True,False,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.04220948219299316,0.04118871731903797,1.0,0.0,320.9,5.699999999999999,10.9,5.700000000000001,5.0,0.0,0.0,0.0
instagram.com,157.240.210.174,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.039319396018981934,0.031951492659118785,1.0,0.0,322.9,5.699999999999999,10.9,5.700000000000001,6.0,0.0,0.0,0.0
netflix.com,54.170.196.176,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.09943466186523438,0.0734446703395191,1.0,0.0,322.4,4.223742416388575,12.4,4.223742416388575,11.0,0.0,0.0,0.0
gstatic.com,172.217.16.67,True,False,False,10,0.0,0.0,100.0,0.0,0.0,0.0,0.15297305583953857,0.1885069948228214,1.0,0.0,322.4,4.223742416388575,12.4,4.223742416388575,10.1,0.3,228.3,3.0675723300355933
linkedin.com,13.107.42.14,True,False,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.09559621810913085,0.0879120363801975,1.0,0.0,323.4,4.223742416388575,12.4,4.223742416388575,4.0,0.0,324.0,0.0
events.data.microsoft.com,20.189.173.9,True,False,False,10,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,336.4,4.223742416388575,12.4,4.223742416388575,0.0,0.0,0.0,0.0
live.com,204.79.197.212,True,False,False,10,0.0,0.0,0.0,100.0,0.0,0.0,0.06024866104125977,0.04176903896497338,1.0,0.0,319.4,4.223742416388575,12.4,4.223742416388575,4.0,0.0,324.0,0.0
