Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length,CHI2 Test Deviation-Statuscode,CHI2 Test p
www.qq.com,104.101.253.247,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.13322875499725342,0.05480926409168789,0.0,0.0,424.0,0.0,1.0,0.0,13.0,0.0,15072.0,0.0,0.0,1.0
www.pinterest.com,199.232.148.84,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.242126727104187,0.036072112314570144,0.0,0.0,431.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
www.ntp.org,204.93.207.22,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.223442006111145,0.047666679199302404,0.0,0.0,425.0,0.0,1.0,0.0,8.0,0.0,3077.6,2979.224167463737,0.0,1.0
www.digicert.com,45.60.123.229,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.46039547920227053,0.21292920689495437,0.0,0.0,430.0,0.0,1.0,0.0,17.0,0.0,320.4,5.748043145279966,0.0,1.0
api.whatsapp.com,157.240.210.60,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1947655200958252,0.07971715941954323,0.0,0.0,430.0,0.0,1.0,0.0,20.0,0.0,5.8,0.39999999999999997,0.0,1.0
www.linkedin.com,13.107.42.14,True,True,False,10,0.0,50.0,0.0,50.0,0.0,0.0,0.282299280166626,0.10925048244238822,0.0,0.0,430.0,0.0,1.0,0.0,16.3,3.1953090617340916,3579.1,967.3035149321024,0.0,1.0
www.cloudflare.com,104.16.124.96,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.10089123249053955,0.02298723317321826,0.0,0.0,432.0,0.0,1.0,0.0,20.0,0.0,31.6,33.838439680339874,0.0,1.0
www.ui.com,18.155.153.36,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.050020790100097655,0.05205012563758793,0.0,0.0,424.0,0.0,1.0,0.0,17.0,0.0,9951.0,0.0,0.0,1.0
www.criteo.com,52.222.139.37,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03997015953063965,0.01292764549252158,0.0,0.0,428.0,0.0,1.0,0.0,21.0,0.0,3824.4,6008.113034888742,0.0,1.0
www.adobe.com,2.23.176.4,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08649373054504395,0.03954348327165992,0.0,0.0,427.0,0.0,1.0,0.0,22.0,0.0,13275.9,19.542006038275602,0.0,1.0
www.whatsapp.com,157.240.210.60,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3460737705230713,0.05143423035740327,0.0,0.0,430.0,0.0,1.0,0.0,18.3,5.099999999999999,5.1,1.7578395831246951,0.0,1.0
policies.google.com,142.250.181.206,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0807187795639038,0.012846828893367464,0.0,0.0,433.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
www.tumblr.com,192.0.77.40,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0681687355041504,0.0724252176998286,0.0,0.0,428.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
www.flickr.com,54.230.181.134,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.22590420246124268,0.08223312393931081,0.0,0.0,428.0,0.0,1.0,0.0,17.0,0.0,14580.2,24.420483205702542,0.0,1.0
www.roblox.com,128.116.121.4,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.260285472869873,0.05684053793771892,0.0,0.0,428.0,0.0,1.0,0.0,16.0,0.0,13080.9,90.4770136554031,0.0,1.0
www.nytimes.com,151.101.37.164,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.030149555206298827,0.004030002290036231,0.0,0.0,429.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0
teams.microsoft.com,52.123.128.14,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08172874450683594,0.023559592138685873,0.0,0.0,433.0,0.0,1.0,0.0,24.0,0.0,1509.4,1725.677501736637,0.0,1.0
www.taboola.com,199.232.149.44,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04261348247528076,0.021937462165684884,0.0,0.0,429.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
www.applovin.com,141.193.213.21,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.30500547885894774,0.16667178179258657,0.0,0.0,430.0,0.0,1.0,0.0,18.0,0.0,507.0,4.219004621945797,0.0,1.0
open.spotify.com,35.186.224.25,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0652768611907959,0.011836594023407719,0.0,0.0,430.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
support.google.com,142.251.209.142,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.21205546855926513,0.021738031834819697,0.0,0.0,432.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.forbes.com,151.101.37.55,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03564047813415527,0.008785969640843163,0.0,0.0,428.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0
www.w3.org,104.18.23.19,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0739708662033081,0.05031786760663437,0.0,0.0,424.0,0.0,1.0,0.0,19.9,0.29999999999999993,267.1,2.7367864366808017,0.0,1.0
www.who.int,104.18.155.21,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.09109187126159668,0.018583371448723005,0.0,0.0,425.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.example.com,93.184.216.34,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.11755764484405518,0.026508064823436945,0.0,0.0,429.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
login.live.com,40.126.32.140,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.16756436824798585,0.023461580336684464,0.0,0.0,428.0,0.0,1.0,0.0,19.0,0.0,25608.7,37.632565684523826,0.0,1.0
www.bbc.com,151.101.36.81,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.038536357879638675,0.00875096465413876,0.0,0.0,425.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0
www.opera.com,35.156.199.129,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.13752219676971436,0.053021445908129364,0.0,0.0,427.0,0.0,1.0,0.0,14.0,0.0,14262.9,2106.64094947383,0.0,1.0
www.appsflyer.com,2.23.176.25,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0906569242477417,0.03200224341966137,0.0,0.0,431.0,0.0,1.0,0.0,10.0,0.0,15235.0,0.0,0.0,1.0
www.mit.edu,104.102.9.251,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.09045875072479248,0.029875076251806985,0.0,0.0,425.0,0.0,1.0,0.0,13.0,0.0,46733.0,0.0,0.0,1.0
x1.c.lencr.org,184.51.73.230,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.028800296783447265,0.00897499053569565,0.0,0.0,428.0,0.0,1.0,0.0,17.0,0.0,695.0,0.0,0.0,1.0
www.researchgate.net,104.17.32.105,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08051984310150147,0.019789275583305326,0.0,0.0,434.0,0.0,1.0,0.0,23.0,0.0,16.0,31.04834939252005,0.0,1.0
www.cdc.gov,104.102.9.109,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08214497566223145,0.013993568130459967,0.0,0.0,425.0,0.0,1.0,0.0,11.0,0.0,15026.0,0.0,0.0,1.0
www.nginx.com,185.56.152.165,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3900425910949707,0.01023907370566592,0.0,0.0,427.0,0.0,1.0,0.0,16.0,0.0,14533.0,0.0,0.0,1.0
www.android.com,142.251.209.142,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.05523662567138672,0.03649122522077129,0.0,0.0,429.0,0.0,1.0,0.0,16.0,0.0,555.0,0.0,0.0,1.0
www.hubspot.com,172.64.148.142,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.11901485919952393,0.022460840491219176,0.0,0.0,429.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.wikimedia.org,185.15.59.224,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.05426521301269531,0.02447851148363941,0.0,0.0,431.0,0.0,1.0,0.0,19.0,0.0,18812.0,0.0,0.0,1.0
www.harvard.edu,151.101.38.133,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.034137630462646486,0.006696183686798286,0.0,0.0,429.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0
www.amazontrust.com,54.230.206.57,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.025669384002685546,0.010016752905759402,0.0,0.0,433.0,0.0,1.0,0.0,14.0,0.0,1988.0,0.0,0.0,1.0
www.ncbi.nlm.nih.gov,130.14.29.110,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.16623313426971437,0.02477621035258873,0.0,0.0,434.0,0.0,1.0,0.0,17.0,0.0,7265.0,0.0,0.0,1.0
www.baidu.com,103.235.46.40,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3362066030502319,0.026893971190582667,0.0,0.0,427.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
www.nih.gov,2.16.204.90,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1914152145385742,0.04706007885415177,0.0,0.0,425.0,0.0,1.0,0.0,26.0,0.0,1480.5,2.29128784747792,0.0,1.0
www.twitch.tv,199.232.150.167,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04853456020355225,0.00634513119738972,0.0,0.0,427.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
www.wsj.com,18.155.153.93,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03058319091796875,0.011343806410212563,0.0,0.0,425.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
www.php.net,185.85.0.29,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2567023754119873,0.08561089745169617,0.0,0.0,425.0,0.0,1.0,0.0,15.0,0.0,45944.0,0.0,0.0,1.0
www.ebay.com,2.16.193.24,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3177189350128174,0.02104141418366649,0.0,0.0,426.0,0.0,1.0,0.0,16.5,1.02469507659596,570.2,171.16413175662709,0.0,1.0
www.scorecardresearch.com,165.193.78.252,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2638432502746582,0.025116724415072702,0.0,0.0,439.0,0.0,1.0,0.0,9.0,0.0,16069.9,0.5385164807134504,0.0,1.0
www.reuters.com,52.84.150.45,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08361449241638183,0.031333097294168846,0.0,0.0,429.0,0.0,1.0,0.0,22.0,0.0,2900.4,5800.828978689167,0.0,1.0
web.archive.org,207.241.237.3,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.36675879955291746,0.06242894351039825,0.0,0.0,429.0,0.0,1.0,0.0,16.0,0.0,15154.0,0.0,0.0,1.0
www.opendns.com,146.112.62.105,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.11636528968811036,0.006803434548861003,0.0,0.0,429.0,0.0,1.0,0.0,12.0,0.0,3604.0,512.0,0.0,1.0
www.zoom.us,170.114.52.2,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.17430477142333983,0.033377238057576746,0.0,0.0,425.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
www.dropbox.com,162.125.65.18,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,1.3973957538604735,0.08106787134783644,0.0,0.0,429.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
www.google.de,142.250.181.195,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.11098048686981202,0.012329064685505722,0.0,0.0,427.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
www.hotjar.com,18.155.153.120,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.22384450435638428,0.0504308742769709,0.0,0.0,428.0,0.0,1.0,0.0,15.0,0.0,11891.8,5945.900012613733,0.0,1.0
www.un.org,54.230.206.71,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03438675403594971,0.016687004754080564,0.0,0.0,424.0,0.0,1.0,0.0,23.0,0.0,967.0,2901.0,0.0,1.0
www.go.com,54.230.206.2,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2666302680969238,0.13591662327798468,0.0,0.0,424.0,0.0,1.0,0.0,17.0,0.0,11355.6,4097.882628870671,0.0,1.0
www.id5-sync.com,162.19.138.117,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.039043211936950685,0.017913912387311662,0.0,0.0,430.0,0.0,1.0,0.0,6.0,0.0,25.5,4.5,0.0,1.0
www.nasa.gov,192.0.66.108,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03983938694000244,0.01620640610558643,0.0,0.0,426.0,0.0,1.0,0.0,16.0,0.0,690.0,0.0,0.0,1.0
www.weebly.com,74.115.50.110,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.273310112953186,0.02612828257637615,0.0,0.0,428.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
httpd.apache.org,151.101.2.132,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03708951473236084,0.014347309964578355,0.0,0.0,430.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
www.doi.org,18.155.145.60,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.640002989768982,0.024997038386511825,0.0,0.0,425.0,0.0,1.0,0.0,15.0,0.0,5031.0,9389.136403312075,0.0,1.0
www.oracle.com,104.102.3.248,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06492247581481933,0.014391038542807164,0.0,0.0,428.0,0.0,1.0,0.0,21.8,0.4,13190.4,186.75395578139705,0.0,1.0
www.etsy.com,151.101.37.224,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.4296753168106079,0.03023640801227344,0.0,0.0,426.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
www.gnu.org,209.51.188.116,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.12688682079315186,0.007403795115215164,0.0,0.0,425.0,0.0,1.0,0.0,18.0,0.0,10.0,0.0,0.0,1.0
www.canva.com,104.16.224.149,True,True,False,10,0.0,70.0,0.0,30.0,0.0,0.0,0.15204887390136718,0.07630597176429056,0.0,0.0,427.0,0.0,1.0,0.0,19.3,1.5524174696260022,0.0,0.0,0.0,1.0
www.gov.uk,151.101.36.144,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0474323034286499,0.03268128225634727,0.0,0.0,424.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
www.dailymotion.com,188.65.124.90,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06927704811096191,0.026632929201967515,0.0,0.0,433.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.outbrain.com,2.16.253.120,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2272261381149292,0.019597544885450187,0.0,0.0,430.0,0.0,1.0,0.0,13.0,0.0,1297.6,0.48989794855663565,0.0,1.0
www.nist.gov,52.87.110.214,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.27938141822814944,0.03762743179603548,0.0,0.0,426.0,0.0,1.0,0.0,26.0,0.0,13311.0,0.0,0.0,1.0
www.media.net,3.226.3.35,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2420100450515747,0.03888557326776484,0.0,0.0,427.0,0.0,1.0,0.0,19.0,0.0,9897.0,0.0,0.0,1.0
www.shopify.com,185.146.173.20,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.40682277679443357,0.38462017696050455,0.0,0.0,429.0,0.0,1.0,0.0,15.8,0.6,28.5,26.911893281595777,0.0,1.0
www.booking.com,52.85.92.6,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.4360101938247681,0.0354224479639634,0.0,0.0,429.0,0.0,1.0,0.0,21.4,0.4898979485566356,3228.2,1614.212427160688,0.0,1.0
www.moatads.com,2.16.253.189,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03319995403289795,0.011374776116697747,0.0,0.0,429.0,0.0,1.0,0.0,14.0,0.0,168.0,0.0,0.0,1.0
www.stanford.edu,151.101.38.133,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.15300984382629396,0.06512205974559045,0.0,0.0,430.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
www.addtoany.com,172.67.39.148,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.041155529022216794,0.008585298963608741,0.0,0.0,430.0,0.0,1.0,0.0,16.0,0.0,794.1,0.30000000000000004,0.0,1.0
www.goodreads.com,44.215.118.51,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.32401816844940184,0.01870258342597192,0.0,0.0,431.0,0.0,1.0,0.0,17.0,0.0,14633.5,21.625216761919404,0.0,1.0
www.wix.com,151.101.37.84,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04436690807342529,0.024334032527214874,0.0,0.0,425.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
www.eventbrite.com,54.230.206.64,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1905979871749878,0.0563436307728969,0.0,0.0,432.0,0.0,1.0,0.0,24.0,0.0,7666.9,5856.973646005248,0.0,1.0
www.imdb.com,18.155.140.163,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,2.2209997892379763,0.3464357952270241,0.0,0.0,426.0,0.0,1.0,0.0,20.0,0.0,11568.8,3278.993162542429,0.0,1.0
www.zemanta.com,104.102.1.123,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.10346195697784424,0.046517322341450985,0.0,0.0,429.0,0.0,1.0,0.0,14.0,0.0,15134.0,0.0,0.0,1.0
www.quantserve.com,91.228.74.159,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.051043701171875,0.04274317274370118,0.0,0.0,432.0,0.0,1.0,0.0,9.0,0.0,295.0,0.0,0.0,1.0
www.lijit.com,18.239.50.99,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04458272457122803,0.023629518252702236,0.0,0.0,427.0,0.0,1.0,0.0,14.0,0.0,3229.0,0.0,0.0,1.0
www.slideshare.net,151.101.38.152,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.4246849775314331,0.15997444033989278,0.0,0.0,432.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
www.cnet.com,151.101.38.154,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3169827938079834,0.3454227782497654,0.0,0.0,426.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
www.grammarly.com,54.210.143.77,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.26205875873565676,0.039620427290988115,0.0,0.0,431.0,0.0,1.0,0.0,12.0,0.0,12419.3,3198.07179562936,0.0,1.0
www.sharethrough.com,63.35.51.142,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1893015146255493,0.06089564003719524,0.0,0.0,434.0,0.0,1.0,0.0,16.0,0.0,15056.1,0.29999999999999993,0.0,1.0
www.espn.com,52.84.150.36,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.17208445072174072,0.021637168047865016,0.0,0.0,426.0,0.0,1.0,0.0,16.0,0.0,5701.8,5697.867123757801,0.0,1.0
www.cpanel.net,104.18.35.25,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2050267457962036,0.06279578169804204,0.0,0.0,428.0,0.0,1.0,0.0,18.0,0.0,41.1,117.29999999999998,0.0,1.0
