Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
google.com,142.250.181.206,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.9677627086639404,0.0,0.0,0.0,314.0,0.0,1.0,0.0,12.0,0.0,231.0,0.0
facebook.com,157.240.210.35,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.4402194023132324,0.0,0.0,0.0,316.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
microsoft.com,20.231.239.246,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.24985289573669434,0.0,0.0,0.0,317.0,0.0,1.0,0.0,4.0,0.0,2906.0,0.0
googleapis.com,142.250.181.196,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.31894826889038086,0.0,0.0,0.0,318.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
youtube.com,142.251.209.142,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.3574850559234619,0.0,0.0,0.0,315.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
apple.com,17.253.144.10,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.21951699256896973,0.0,0.0,0.0,313.0,0.0,1.0,0.0,9.0,0.0,287.0,0.0
www.google.com,142.251.209.132,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.24857687950134277,0.0,0.0,0.0,318.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
twitter.com,104.244.42.129,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.14855146408081055,0.0,0.0,0.0,315.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
instagram.com,157.240.210.174,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.17425227165222168,0.0,0.0,0.0,317.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
netflix.com,54.170.196.176,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.36084508895874023,0.0,0.0,0.0,315.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
gstatic.com,172.217.19.67,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.27839040756225586,0.0,0.0,0.0,315.0,0.0,1.0,0.0,7.0,0.0,1557.0,0.0
linkedin.com,13.107.42.14,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.5094294548034668,0.0,0.0,0.0,316.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0
events.data.microsoft.com,104.208.16.88,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,329.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
live.com,204.79.197.212,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.5787181854248047,0.0,0.0,0.0,312.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
amazonaws.com,72.21.210.29,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.2876157760620117,0.0,0.0,0.0,317.0,0.0,1.0,0.0,6.0,0.0,229.0,0.0
googletagmanager.com,172.217.19.72,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.3253357410430908,0.0,0.0,0.0,324.0,0.0,1.0,0.0,5.0,0.0,1551.0,0.0
googlevideo.com,142.251.209.132,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.06107378005981445,0.0,0.0,0.0,319.0,0.0,1.0,0.0,10.0,0.0,221.0,0.0
doubleclick.net,142.251.209.142,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.11929130554199219,0.0,0.0,0.0,319.0,0.0,1.0,0.0,10.0,0.0,251.0,0.0
office.com,13.107.6.156,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.45658063888549805,0.0,0.0,0.0,314.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
wikipedia.org,185.15.58.224,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.08441925048828125,0.0,0.0,0.0,317.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
ctldl.windowsupdate.com,209.197.3.8,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.13474512100219727,0.0,0.0,0.0,327.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
amazon.com,205.251.242.103,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.13384294509887695,0.0,0.0,0.0,314.0,0.0,1.0,0.0,6.0,0.0,163.0,0.0
bing.com,13.107.21.200,True,False,False,1,0.0,100.0,0.0,0.0,0.0,0.0,0.683734655380249,0.0,0.0,0.0,312.0,0.0,1.0,0.0,12.0,0.0,109461.0,0.0
wordpress.org,198.143.164.253,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.4135854244232178,0.0,0.0,0.0,317.0,0.0,1.0,0.0,6.0,0.0,162.0,0.0
ftl.netflix.com,45.57.41.1,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.05675244331359863,0.0,0.0,0.0,319.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
icloud.com,17.253.144.10,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.3979763984680176,0.0,0.0,0.0,314.0,0.0,1.0,0.0,13.0,0.0,17.0,0.0
play.google.com,142.250.181.206,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.12787461280822754,0.0,0.0,0.0,319.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
youtu.be,142.250.181.206,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.27379608154296875,0.0,0.0,0.0,312.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
pinterest.com,151.101.64.84,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.295337438583374,0.0,0.0,0.0,317.0,0.0,1.0,0.0,8.0,0.0,246.0,0.0
en.wikipedia.org,185.15.58.224,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.14592456817626953,0.0,0.0,0.0,320.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
yahoo.com,34.225.127.72,True,False,False,1,0.0,100.0,0.0,0.0,0.0,0.0,0.3490440845489502,0.0,0.0,0.0,313.0,0.0,1.0,0.0,19.0,0.0,7427.0,0.0
tiktokv.com,184.28.198.224,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.7516074180603027,0.0,0.0,0.0,315.0,0.0,1.0,0.0,13.0,0.0,160.0,0.0
nrdp.prod.cloud.netflix.com,54.75.143.18,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,331.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
googlesyndication.com,142.251.209.132,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.15418028831481934,0.0,0.0,0.0,325.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
fbcdn.net,157.240.210.35,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.08243584632873535,0.0,0.0,0.0,313.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
login.microsoftonline.com,20.190.160.14,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.2368466854095459,0.0,0.0,0.0,329.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
github.com,140.82.121.4,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.14704036712646484,0.0,0.0,0.0,314.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
vimeo.com,162.159.138.60,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.16433405876159668,0.0,0.0,0.0,313.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0
digicert.com,45.60.131.229,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.3598518371582031,0.0,0.0,0.0,316.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
maps.google.com,142.251.209.142,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.19791030883789062,0.0,0.0,0.0,319.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
goo.gl,142.251.209.142,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.05011796951293945,0.0,0.0,0.0,310.0,0.0,1.0,0.0,14.0,0.0,1638.0,0.0
adobe.com,2.16.206.78,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.12690234184265137,0.0,0.0,0.0,313.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
office365.com,104.43.221.31,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.3302469253540039,0.0,0.0,0.0,317.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
docs.google.com,142.251.209.142,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.28670811653137207,0.0,0.0,0.0,319.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
cloudflare.com,104.16.132.229,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.45592260360717773,0.0,0.0,0.0,318.0,0.0,1.0,0.0,12.0,0.0,6054.0,0.0
plus.google.com,142.251.209.142,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.4332883358001709,0.0,0.0,0.0,319.0,0.0,1.0,0.0,10.0,0.0,221.0,0.0
itunes.apple.com,104.102.16.29,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.35492444038391113,0.0,0.0,0.0,320.0,0.0,1.0,0.0,7.0,0.0,209.0,0.0
msn.com,204.79.197.219,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.2162485122680664,0.0,0.0,0.0,311.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
google-analytics.com,142.251.209.132,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.1637725830078125,0.0,0.0,0.0,324.0,0.0,1.0,0.0,8.0,0.0,230.0,0.0
spotify.com,35.186.224.25,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.08391857147216797,0.0,0.0,0.0,315.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
safebrowsing.googleapis.com,172.217.19.74,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.13121771812438965,0.0,0.0,0.0,331.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
bit.ly,67.199.248.11,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.5400235652923584,0.0,0.0,0.0,310.0,0.0,1.0,0.0,6.0,0.0,178.0,0.0
nrdp-ipv6.prod.ftl.netflix.com,45.57.40.1,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.21070384979248047,0.0,0.0,0.0,334.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
ui.com,18.155.153.30,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.19178485870361328,0.0,0.0,0.0,310.0,0.0,1.0,0.0,16.0,0.0,167.0,0.0
netflix.net,100.82.106.206,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
settings-win.data.microsoft.com,51.104.136.2,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mozilla.org,44.235.246.155,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.30628466606140137,0.0,0.0,0.0,315.0,0.0,1.0,0.0,4.0,0.0,146.0,0.0
wordpress.com,192.0.78.17,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.27687597274780273,0.0,0.0,0.0,317.0,0.0,1.0,0.0,7.0,0.0,162.0,0.0
skype.com,20.70.246.20,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.9008307456970215,0.0,0.0,0.0,313.0,0.0,1.0,0.0,4.0,0.0,2906.0,0.0
officeapps.live.com,52.108.8.12,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.3095877170562744,0.0,0.0,0.0,323.0,0.0,1.0,0.0,3.0,0.0,198.0,0.0
whatsapp.net,157.240.210.60,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.012123346328735352,0.0,0.0,0.0,316.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
ntp.org,204.93.207.22,True,False,False,1,0.0,100.0,0.0,0.0,0.0,0.0,0.5574934482574463,0.0,0.0,0.0,311.0,0.0,1.0,0.0,8.0,0.0,7872.0,0.0
self.events.data.microsoft.com,52.168.117.170,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,334.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
blogspot.com,142.251.209.137,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.39112281799316406,0.0,0.0,0.0,316.0,0.0,1.0,0.0,12.0,0.0,205.0,0.0
whatsapp.com,157.240.210.60,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.45531249046325684,0.0,0.0,0.0,316.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
cloudflare-dns.com,104.16.248.249,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.14096808433532715,0.0,0.0,0.0,322.0,0.0,1.0,0.0,10.0,0.0,167.0,0.0
apps.apple.com,104.102.16.29,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.03652477264404297,0.0,0.0,0.0,318.0,0.0,1.0,0.0,7.0,0.0,208.0,0.0
update.googleapis.com,142.250.181.195,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.639045000076294,0.0,0.0,0.0,325.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
drive.google.com,142.250.181.206,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.21490693092346191,0.0,0.0,0.0,320.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
app-measurement.com,172.217.16.78,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,1.0127027034759521,0.0,0.0,0.0,323.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
reddit.com,151.101.1.140,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.17689156532287598,0.0,0.0,0.0,314.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0
lencr.org,35.156.224.161,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.47196173667907715,0.0,0.0,0.0,313.0,0.0,1.0,0.0,6.0,0.0,37.0,0.0
preapp.prod.partner.netflix.net,52.214.249.246,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
qq.com,61.129.7.47,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.3250555992126465,0.0,0.0,0.0,310.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
push.prod.netflix.com,54.216.227.219,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.47271156311035156,0.0,0.0,0.0,325.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
macromedia.com,192.150.16.118,True,False,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,318.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clientservices.googleapis.com,142.251.209.131,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,9.95575499534607,0.0,0.0,0.0,333.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
accounts.google.com,142.251.209.141,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.2182908058166504,0.0,0.0,0.0,323.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
