number,request,deviation_count,uri,request_length,http_version,Socket_Connect_Time,Socket_Close_Time,Response_Time,status_code,reason_phrase,error_message,response_header_count,response_header_length,response_body_length,response_header_fields
0,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.22070789337158203,0.14630937576293945,0.03590536117553711,200,,[''],6,6,12,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:26 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
1,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.19842171669006348,0.11501002311706543,0.03394198417663574,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:28 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
2,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.17867398262023926,0.10258746147155762,0.033698320388793945,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:31 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
3,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.2269883155822754,0.12302541732788086,0.03742504119873047,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:35 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
4,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.16299128532409668,0.11288928985595703,0.03369927406311035,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:37 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
5,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.13272881507873535,0.10825276374816895,0.05156731605529785,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:40 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
6,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.22931933403015137,0.11282157897949219,0.07867050170898438,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:43 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
7,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.28519153594970703,0.10611271858215332,0.03719186782836914,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:46 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
8,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.27790164947509766,0.12439608573913574,0.029462575912475586,200,,[''],6,6,12,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:49 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
9,"GET / HTTP/1.1
Host: www.id5-sync.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8
Accept-Encoding: gzip, deflate, br
Accept-Language: en-US,en;q=0.5
DNT: 1
Connection: keep-alive
Upgrade-Insecure-Requests: 1
Sec-Fetch-Dest: document
Sec-Fetch-Mode: navigate
Sec-Fetch-Site: cross-site

",0,/,430,HTTP/1.1,0.2325887680053711,0.1115272045135498,0.05446028709411621,200,,[''],6,6,27,"{""vary"": ""origin,access-control-request-method,access-control-request-headers,accept-encoding"", ""content-encoding"": ""gzip"", ""content-type"": ""text/html;charset=utf-8"", ""transfer-encoding"": ""chunked"", ""date"": ""Fri, 29 Sep 2023 22:11:52 GMT"", ""strict-transport-security"": ""max-age=63072000; includeSubDomains; preload""}"
