Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
google.com,142.250.181.206,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,1.4467058181762695,0.0,0.0,0.0,314.0,0.0,1.0,0.0,12.0,0.0,231.0,0.0
facebook.com,157.240.210.35,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.09973740577697754,0.0,0.0,0.0,316.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
microsoft.com,20.231.239.246,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.16616559028625488,0.0,0.0,0.0,317.0,0.0,1.0,0.0,4.0,0.0,2906.0,0.0
googleapis.com,142.250.181.196,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,1.879429817199707,0.0,0.0,0.0,318.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
youtube.com,142.251.209.142,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.5733048915863037,0.0,0.0,0.0,315.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
apple.com,17.253.144.10,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.40860795974731445,0.0,0.0,0.0,313.0,0.0,1.0,0.0,9.0,0.0,287.0,0.0
www.google.com,142.251.209.132,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.21906352043151855,0.0,0.0,0.0,318.0,0.0,1.0,0.0,4.0,0.0,1557.0,0.0
twitter.com,104.244.42.65,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.4224433898925781,0.0,0.0,0.0,315.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
instagram.com,157.240.210.174,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.22613072395324707,0.0,0.0,0.0,317.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
netflix.com,3.251.50.149,True,False,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.3477754592895508,0.0,0.0,0.0,315.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
gstatic.com,172.217.19.67,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.2649407386779785,0.0,0.0,0.0,315.0,0.0,1.0,0.0,7.0,0.0,1557.0,0.0
linkedin.com,13.107.42.14,True,False,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.5815742015838623,0.0,0.0,0.0,316.0,0.0,1.0,0.0,12.0,0.0,8192.0,0.0
